You know I didn't do it!	Juk žinai, kad čia ne mano darbas.
The pumps buy you time, but minutes only.	Tai padėtų laimėti šiektiek laiko, bet tik kelias minutes.
I assure you , she can. And she will.	Užtikrinu jus, jis gali nuskęsti. lr nuskęs.
How many aboard , Mr. Murdoch?	O kiek laive žmonių, pone Merdokai?
Two thousand , two hundred souls, sir.	Laive - 2200 žmonių.
Oh , it is a little slut, isn't it?	Mažytė ištvirkėlė.
Look at me when I'm talking to you!	Žiūrėk į mane, kai su tavim kalbu!
I'm sorry, Mr. Hockley, but it's Captain's orders.	Labai atsiprašau už trukdymą, pone, tačiau tai kapitono įsakymas.
May I suggest topcoats and hats?	Patarčiau pasiimti apsiaustus ir kepures.
I'm sure it's just a precaution.	Tai tik įprasta atsargumo priemonė.
That's right, C.Q.D. The distress call.	Taip, nelaimės signalas.
Too cold and noisy for them.	Lauke labai šalta ir triukšminga.
Get down here and help with these lines!	Ateikit čia ir padėkit mums su tais lynais!
Just like the damn English--everything by the book.	Tie prakeikti anglai moka dirbti tik pagal instrukcijas.
No need for language, Mr. Hockley.	Neturėtumėte taip kalbėti, pone Hokli.
I want a cup of tea when I return.	Kai grįšiu, norėsiu puodelio arbatos. -Taip, ponia.
Please, tell only who you must.	Pasakykit tik tiem, kuriuos privalote įspėt.
I don't want to cause a panic.	Nenorėčiau sukelti panikos.
You remember what I told you about the boats?	Juk jūs nepamiršote, ką aš sakiau apie valtis?
Sir, Carpathia says they're making 17 knots.	Pone! Carpathia pranešė, kad plaukia 17 mazgų.
They'll be here in four hours.	Sako, kad atvyks po keturių valandų.
We are swung out and ready, sir.	Pasiruošę nuleisti valtis žemyn, pone.
Ladies and gentlemen , attention , please!	Dėmesio, ponios ir ponai!
Lifebelts on. Put your lifebelts on.	Užsisekit gelbėjimosi liemenes.
Put your lifebelts on. Lifebelt on.	Nagi, užsisekit gelbėjimosi liemenes.
It isn't time to go to the boats yet!	Dar ne laikas lipti į valtis!
Make sure you have your lifebelts on.	Prašome pasirūpinti, kad visi būtųsu gelbėjimosi liemenėmis.
Let women and children through to the front.	Ponai, praleiskite moteris ir vaikus.
Pushing won't get you out any faster.	Ne visi iš karto. Nesigrūskit pro vartus. Greičiau nebus.
Lower it away, left and right together!	Leidžiam, kartu iš abiejų pusių!
Right side only! Right side only!	Leiskit dešinįjį galą!
Right side down! Lower away together!	Dabar abu kartu!
You know, I do believe this ship may sink.	Žinai, dabar jau tikiu, kad laivas nuskęs.
Come on , sister, you heard the man.	Lipkite į valtį. Nagi, sese. Girdėjote, ką jis pasakė.
Any room for a gentleman , gentlemen?	Ar yra vietos vyrui, ponai?
Only women at this time, sir.	Šįkart tik moterims, pone.
Will the lifeboats be seated according to class?	Ar į valtis sodinate pagal keleivių klases?
I hope they're not too crowded.	Tikiuosi, jos nebus perpildytos.
The water is freezing and there aren't enough boats.	Vanduo ledinis, o valčių visiems neužteks.
Come on , Ruth , get in the boat.	Nagi, Rūta, lipk į valtį.
First class seats are right up here.	Pirmos klasės vietos - kaip tik čia.
It'll be worth a lot more by morning.	Ryte jo vertė pakiltų dvigubai.
To be a whore to a gutter rat?	Trokšti būti to niekingo vaikėzo kekšė?
I'd rather be his whore than your wife.	Ne, palaukit. Jau geriau būsiu jo kekšė nei tavo žmona.
Steward , check the starboard corridor.	-Stiuarde, patikrinkit koridorių dešinėje.
Madame, please put on a lifebelt.	-Gerai, pone. Ponia, užsisekit gelbėjimosi liemenę.
Get to the boat deck immediately.	Skubėkit į valčių denį.
I'm doing this with or without your help, sir.	-Ne! Aš visvien tai padarysiu - su jūsų pagalba ar be.
Take the elevator to the very bottom.	Nusileiskite liftu iki pat apačios ir pasukite į kairę.
You'll come to a long corridor.	Pamatysite ilgą koridorių.
I'm sorry, miss, but the lifts are closed.	-Liftai neveikia. Atleiskite, panele, bet liftai neveikia.
Come back! I'm going back up!	Grįžkit!
Look in that cabinet right there.	Pažiūrėktoje spintelėje.
It's a little silver one, Rose.	Mažas sidabrinis raktelis, Roza.
I just realized I already knew.	lš niekur. Tiesiog žinau.
Miss, you shouldn't be here now.	Panele, jums nereikėtų čia būti.
-This way, yes. All right. -Please!	-Eikite čia.
I guess we'll find out. Come on.	Tuoj pažiūrėsim.
Try a couple practice swings over there.	Padaryk porą bandomųjų kirčių į spintą.
Open your hands up a little more.	Plačiau laikyk rankas.
Listen , Rose, I trust you.	Klausyk, Roza, aš tikiu tavimi.
We have to find another way.	Reikia rasti kitą išėjimą.
Now, there's something you don't see every day.	Tokį reginį retai tepamatysi.
She's not on the starboard side either.	Dešinėje laivo pusėje jos irgi nėra.
There's one on the other side letting men on.	Kitoje pusėje vienas vyrukas mus įsodins.
Well then , that's our play.	Tuomet tai mūsų ėjimas.
We'll need some insurance first. Come on.	Pirmiausia turime apsidrausti.
What do you think you're doing?	Kas čia vyksta?
You'll have to pay for that, you know.	Jums reikės už tai sumokėti, aišku?
Will you hold the boat a moment?	Ar negalėtumėte truputį palaukti?
I just have to run back to my room--	Norėčiau grįžti į savo kambarį...
And I saw one boat with only 12. 12!	O vienoje valtyje mačiau dvylika žmonių.
Well, we weren't sure of the weight, Mr. Andrews.	Tik dvylika! Mes abejojame dėl svorio, pone Endriusai.
Please, I need more women and children , please!	Moterys ir vaikai, prašome čia!
Let us up so we can have a chance!	Leiskit mus į viršų, kad galėtume išsigelbėti!
-Can we get out? -It's hopeless that way.	-Galime iš čia ištrūkti?
Whatever we do, we've got to do it fast.	-Tik ne perten. Ką bedarytume, reikia paskubėti.
We've gotta get out of here.	Reikia iš čia ištrūkti.
Let's go this way, all right?	-Supratau. Tada varom ten.
I make my own luck. So do I.	-Pats savimi pasirūpinsiu.
No, come on , let's go this way.	Ne, bandom čia.
It will all get sorted out back there.	Taip nieko nebus. Visus išvesime pro ten.
Go back to the main stairwell. -Open the gate!	Grįžkite prie pagrindinės trapo šachtos.
-Go back down the main stairwell.	-Atidarykit vartus. -Eikit prie trapo šachtos.
Goddamn it! Son of a bitch!	Velniai tave griebtų!
Fabri, Tommy, give me a hand here. Move aside.	Fabri, Tomi, padėkit man.
Keep order! Keep order here! Back!	Laikykitės tvarkos!
There are more boats down the front.	Priekyje yra dar kelios valtys.
He seems to be quite practical.	Jis neturėtų jūsų nuvilti.
Just stay back, the lot of you!	Traukitės atgal! Nesiveržkit!
Colonel, are there any boats on that side?	Pulkininke, čia dar liko valčių?
Well, they don't listen to us at dinner, either.	Per vakarienę jie mūsų irgi neklauso.
Now I know I'm in first class.	Jau žinau, ką reiškia pirma klasė.
We have an understanding then , Mr. Murdoch.	Taigi, susitarėme, pone Merdokai?
Will the men please hold back!	Prašau vyrus atsitraukti!
You better check the other side.	Leiskit moteris... Geriau eik ir patikrink kitą pusę.
-They're all aboard , Mr. Murdoch.	-Visos sulaipintos į valtis.
Sir, sir, you can't go through here.	Pone, ten negalima.
There'll be another boat for the daddies.	Labai trumpam.
This boat is for the mummies and the children.	Tėčiai lips į kitą valtį, o ši valtis yra mamytėms ir vaikams.
No, you have to go, now.	-Eik. Tu privalai.
Yes, get on the boat, Rose.	Lipk į valtį, Roza.
Oh my God , look at you.	Dieve mano.
I'm a survivor, all right? Don't worry about me.	Aš išsikapstysiu, kaip visada.
I got my own boat to catch.	Man reikia palaukti savo valties.
You're daddy's good girl, all right?	-Paskubėkit! -Atgal.
There's no-- there's no arrangement, is there?	Tu... Tu juk su niekuo nesusitarei, ar ne?
Not that you'll benefit much from it.	Bet tau iš to mažai naudos.
Rose, what are you doing? !	-Ką tu sugalvojai?
Why did you do that, huh?	Ką tu padarei?
Why did you do that? Why? !	Kodėl tu taip padarei?
I couldn't go. I couldn't go, Jack.	Negalėjau tavęs palikti, Džekai.
-At least I'm with you. -We'll think of something.	Noriu būti su tavim.
I hope you enjoy your time together!	Linkiu gerai praleisti laiką!
I put the diamond in the coat.	Apsiauste liko deimantas.
And I put the coat on her!	O apsiaustą aš atidaviau jai!
It's the wrong way! Come back!	Neikit ten!
I'm sorry, I dropped the keys.	Atsiprašau, iškrito raktai.
The short one. Try the short one.	Pabandyk tuo mažuoju.
I got it! I got it!	Atrakinau.
Hold it! Hold it! Hold it!	Laikykit valtį!
Let's get the falls hooked up!	Prikabinkite skrysčių lynus!
We had a deal, damn you!	Mes juk susitarėm, velniai griebtų!
Please. I'm all she has in the world.	Prašau, be manęs ji daugiau nieko neturi.
Won't you even make a try for it?	Jūs net nenorite pabandyti išsigelbėti?
Good luck to you , Rose.	Linkiu tau sėkmės, Roza.
These are for you , Mr. Guggenheim.	Paimkit liemenes.
But we would like a brandy.	Bet neatsisakytume brendžio.
Get the falls over here now!	Paduokit skrysčių lynus!
Capitán? Capitán, where should I go?	Kapitone, kur man eiti?
-Good-bye, Wallace. -So long , old chap.	-Lik sveikas, Volisai.
Land of eternal youth and beauty.	Jaunystės žemėje, amžinos jaunystės ir grožio šalyje.
Cut them! Cut them if you have to!	Pjaukit, jei nėra kitos išeities!
Jack this is where we first met.	Džekai, čia mes pirmą kart susitikom.
Come on! Give me your hand.	Nagi, duok ranką.
Come on , I've got you.	Nebijok, aš tave laikau.
-What's happening , Jack? -I don't know.	-Kas čia vyksta, Džekai?
Oh , my God , Jack! Oh , God.	Dieve mano, Džekai!
The ship is gonna suck us down.	Tas laivas mus nutemps į dugną.
Take a deep breath when I say.	Kai liepsiu, giliai įkvėpk.
Kick for the surface and keep kicking.	Atsispirk į žemę ir laikykis.
Do not let go of my hand.	Tik nepaleisk mano rankos.
We're going to make it, Rose.	Mes išsigelbėsim, Roza.
Get off her! Get off her!	Pasitrauk nuo jos!
The boats are coming back for us Rose.	Valtys atplaukia paimti mūsų, Roza.
Hold on just a little bit longer.	Pakentėk dar truputį.
Come on , girls, grab an oar. Let's go.	Nagi, mergaitės, griebiam irklus.
Are you out of your mind?	Plaukiam. Ar tu visai išprotėjai?
We're in the middle of the North Atlantic.	Juk mes esam vidury Šiaurės Atlanto.
I don't understand a one of you.	Nesuprantu jūsų.
There's plenty of room for more.	O čia vietos užteks dar daugeliui.
Now, bring in your oars over there.	Įkelkite irklus.
And tie these boats together as well.	Suriškite ir tas dvi valtis.
Now, make sure that's tied up nice and tight.	Pasirūpinkite, kad jos būtų surištos gerai ir tvirtai.
Let's create some space over there.	Padarykim daugiau vietos.
Listen , Rose you're gonna get out of here.	Paklausyk, Roza, tu iš čia ištrūksi.
And you're gonna watch them grow.	Stebėsi, kaip jie auga.
And I'm thankful for that, Rose.	Aš toks dėkingas už tai, Roza.
You must you must do me this honor.	Tu privalai... duoti man garbės žodį.
You must promise me that you'll survive.	Tu privalai pasižadėti, kad išgyvensi.
That you won't give up no matter what happens.	Kad nepasiduosi, kas benutiktų.
And never let go of that promise.	lr to pažado niekuomet neišduok.
Is there anyone alive out there?	Ar yra gyvų?
Is there anyone alive out there?	Ar yra gyvų?
Is there anyone alive out there?	Ar yra gyvų?
Come, Josephine in my flying machine	Mano skraidyklėje,
Six were saved from the water myself included.	lš vandens išgelbėjo šešis žmones, tarp jų ir mane.
Wait to die. Wait to live.	Laukti mirties, laukti išgelbėjimo.
Wait for an absolution that would never come.	Laukti nuodėmių atleidimo, kurio niekada nebus.
That's the last time I ever saw him.	Tada aš jį mačiau paskutinį kartą gyvenime.
He married, of course, and inherited his millions.	Žinoma, jis vedė ir paveldėjo savo milijonus.
Can I take your name please, love?	Pasakykit savo pavardę, brangute.
We never found anything on Jack.	Mes neradome jokių žinių apie Džeką.
There's no record of him at all.	Apie jį niekur nebuvo užsiminta.
No, there wouldn't be, would there?	Kitaip ir negalėjo būti, ar ne?
And I've never spoken of him until now.	lki šiol aš apie jį niekam nepasakojau.
A woman's heart is a deep ocean of secrets.	Moters širdis - tarsi paslapčių kupinas vandenynas.
I don't even have a picture of him.	O aš netgi neturiu jo nuotraukos.
He exists now only in my memory.	Jis tėra išlikęs mano atmintyje.
Keldysh, Mir 2 on our way to the surface.	Keldysh, Mir-2 kyla į paviršių.
Three years I've thought of nothing except Titanic.	Tris metus. Tegalėjau galvoti apie Titaniką.
They were a race as old as time itself.	Jų rasė buvo tokia sena, kaip ir pats laikas.
My name is Dr. Daniel Poe Schreber.	Aš esu daktaras Danielis Po Šreberis.
I help the Strangers conduct their experiments.	Padedu Svetimiems atlikinėt eksperimentus.
I have betrayed my own kind.	Aš išdaviau saviškius.
There are people coming for you as we speak.	Kol mes kalbamės, tavęs jau ateina.
Don't let them find you. Leave now.	Neleisk jiems tavęs reasti.
Hey, Mr. Murdoch, the Automat called.	Ei, pone Murdokai. Skambino iš automato.
Said you left your wallet there.	Sakė palikot ten savo piniginę.
It's right there in black and white, Mr. Murdoch.	Aš čia jau 3 savaites? Čia viskas parašyta, juodu ant balto, pone Murdokai.
-l'll take care of it later.	-Sumokėsiu vėliau.
No days off for good behavior.	Jokių išėeiginių už gerą elgesį.
He just left not five minutes ago.	Ką tik išėjo, prieš 5 minutes.
When the rumba rhythm start to play	Kai tik rumbos ritmai ima grot
Like a lazy ocean hugs the shore	Ir tarsi vandenynas supantis krantus
Like a flower bending in the breeze	Linkstu tarsi gelytė vejyje
When we dance, you have a way with me	Kai mes šokam kartu, ir tu su manim
Hey, sweetie, he said he was your husband's doctor.	Ei, pupa, taves ieško kažkoks tipas.
He wanted to speak with you.	Sakė kad yra tavo vyro daktaras.
A rather crude experiment designed to further my studies.	Gana neišbaigtas eksperimentas, pasitarnaus man ateityje.
-John told you what happened. -Yes.	- Džonas pasakė jums kas nutiko.
When was the last time that you saw him?	- Taip. Kada paskutinį kartą jį matei?
He was very angry at me.	Buvo ant manęs labai supykęs.
It appears that John has suffered a psychotic break.	Atrodo, Džonas turi psichinių problemų.
Wherever your husband is, he is searching... For himself.	Kur jis bebūtų, jis ieško... savęs.
It is Mr. Murdoch, isn't it?	Jūsų pavardė Murdokas, tiesa?
Mr. "J" something Murdoch? J. Murdoch.	Ponas "D." Murodkas?
Jake Murdoch. How's it going? Hi.	Džeikai Murdokai, kaip sekas?
Got to get a grip on myself.	Turėčiau susiimti.
I told the guy, cash on the barrelhead.	Pasakiau tam bičui, kad jis nebus čia laukiamas svečias...
I said, "Listen, three weeks is three weeks."	Sakiau, "Klausk, Trys savaitės yra trys savaitės."
-Where's our lucky winner? -Upstairs, sir.	-Na, tai kur aukso puodo laimėtojas?
Am I glad you're here, sir.	Džiaugiuos kad atvykot.
They say Detective Walenski's got the heebie-jeebies.	Sako, kad detektyvui Valenskiui galvoj visai kvan-kvan.
Just take what they give me, Husselbeck.	Surinkit įkalčius, Haselbekai.
When you left your wallet. Expect me to remember?	Kai palikai savo piniginę.
Haven't you mugs got anything better to do?	Ar jus mentai neturit ką veikt?
I'm just doing my job, May.	Tiesiog dirbu savo darbą, Maja.
Come on. What's that make so far?	Nagi.
-Give the man an "A" for effort.	-Parašyk žmogui "10" už pastangas.
God, can't you see? Let me go!	Dieve, negi jūs nematot?
I'm not going to hurt you.	Paleiskit!
I'm being punished for my sins, right?	Detektyvas Valenskis Mane baudžia už nuodėmes, tiesa?
The only thing that should be committed is Walenski.	Atrodo reikėtų ištirti patį Valenskį.
Nothing like a little healthy paranoia.	O jis buvo paranojikas.
Do these names mean anything to you?	Ar šie vardai jum ką nors reiškia?
Why are you looking for my husband?	Kodėl ieškot mano vyro?
Are you going to accuse him of something?	Ar jis įtariamasis?
I didn't mean to alarm you.	Nenorėjau jūsų įžeisti.
If we did, I hope you're still breathing.	Jei taip, tikiuos tu vis dar kvėpuoji.
What you do... lt seems kind of dangerous...	Ką tu darai... Tai juk gana pavojinga...
How do you know I'm not the killer?	Iš kur žinai, kad aš ne žudikas-manjakas?
You don't seem like the killer type.	Tu nepanašus į tokį.
You feeling any urges I should know about?	Skubi kur nors?
So it seems you've discovered your unpleasant nature.	Berods, atradai savo nemalonią prigimtį.
-We might ask the same question.	-Galėtume paklausti to paties.
-lt is said he is able to Tune.	-Sako, jis moka derinti.
We have seen it with our own eyes.	Matėm, savo pačių akimis.
On occasion, the imprinting does not take.	Hipnozė jo neveikia.
They behave erratically when they awaken.	Pabudę žmonės, elgiasi nenuspėjamai.
We find them wandering like lost children.	Blaškosi, kaip pasiklydę vaikai.
But this one was different, yes?	Bet jis kitoks, tiesa?
-What has the doctor to say?	-O ką sako daktaras?
-He has failed to report in.	- Jis nepateikė ataskaitos.
Mr. Quick...dead, yes. Poor, poor Mr. Quick.	Ponas Greitai mirė...
Should we not know, Mr. Hand?	O gal mes turėtume žinoti, pone Ranka?
We can know nothing until we possess him.	Nieko nesužinosim, kol nesuvaldysim jo.
We must have this man. My brand, I hope.	Turim jį sugauti.
I've been worried about you. Are you punishing me?	Buvau sunerimusi dėl tavęs.
You really...don't know who I am, do you.	-"Turbūt"? Tikrai nežnai kas aš... ar ne?
He was worried that this might happen.	Jis buvo sunerimęs.
My doctor? He gave me his card.	Mano daktaras?
Feel like I'm living out someone else's nightmare.	Atrodo, tarsi gyvenčiau kažkieno košmare.
Why was I seeing a doctor?	Kodėl lankiausi pas daktarą?
I had an affair. You were angry at me.	Aš buvau neištikima.
You know how uncomfortable we find all this moisture.	Juk žinote, kaip mes nemėgstam drėgmės?
I have a weak heart, you know.	Mano juk silpna širdis.
We found this in his hotel room.	Štai ką radom jo viešbučio numeryje.
Must we reproduce Mr. Murdoch's memories again?	Argi vėl reikia atgaminti Murdoko atmintį?
I tried to reprint him, but he woke up.	Bandžiau jį pakeist jo atmintį, bet jis pabudo.
He knocked the syringe right out of my hand.	Jis išmušė švirkštą man iš rankos.
You have had strays before, right?	Juk jau yra pasitaikę nesklandumų, tiesa?
We require them for a quite different purpose.	Mum jis reikalingas kitam tikslui.
No more inconsistencies in your behavior.	Ir daugiau nesielgsit netinkamai.
The police were looking for you.	Policija tavęs ieškojo.
I know. I saw the papers.	Žinau. Mačiau laikraščius.
I was with one of those women.	Buvau su viena iš tų moterų.
I met her outside an Automat.	Sutikau ją prie Automato.
I guess I wanted to test myself.	Tiesiog norėjau save išbandyti.
I didn't know he was still here.	Nežinojau, kad jis vis dar čia.
Right now, all you are is a suspect.	Dabar Jūs tik itariamasis.
You won't believe what I have to say.	Nepatikėsi tuo, ka pasakysiu.
And I don't even know if...	Ir aš net nežinau ar...
Yeah, who's going to listen to a madman?	Nu jo, kas klausysis bepročio?
No one ever listens to me.	Vėl manęs niekas nesiklauso.
You happen to know the way to Shell Beach?	Gal žinai kaip pasiekti Kriauklių Pakrantę?
Me and the wife spent our honeymoon there.	Su žmona ten praleidau medaus mėnesį.
All you do is take Main Street West to...	Tereikia pasukt iš Pagrindinio Prospekto į...
Well, I appreciate you taking the time.	Esu dėkingas už jūsų laiką.
There's just one thing that puzzles me.	Mane neramina vienas dalykas.
Murdoch doesn't strike me as one.	Bet Murdokas nepanašus į tokį.
Perhaps you are not accustomed to digging deep enough.	Gal jūs tiesiog per mažai įsigilinote.
Inspector, judging personalities happens to be my business.	Asmenybių analizė yra mano darbas, inspektoriau.
Maybe you can give me a few pointers.	Gal pateiksit keletą pavyzdžių?
I would say your life is rather lonely.	Manau esat vienišas.
I've been looking through some of your old reports.	Peržvelgiau keleta tavo ataskaitų.
Kind that make a man's career.	Tokia iš kurios galima pasidaryt karjerą.
-Yeah. I was on that case.	-Jo, dirbau prie tos bylos.
I've been over this entire city.	Išniukštinėjau visą miestą.
You're scaring your wife to death, Eddie.	Tu gazdini žmoną, Edi.
-You think about the past much?	-Ar dažnai galvoji apie praeitį?
As much as the next guy.	Kaip ir bet kas kitas.
You saw something, didn't you, Eddie.	Tu kažką matei, tiesa Edi?
Something to do with the case.	Ir tai susiję su byla.
It's all just a big joke!	Tai tik didžiulis pokštas!
The recollections of a great lover?	Puikaus meilužio prisiminimai?
You wouldn't appreciate that, would you, Mr. Whatever-your-name is?	Tau tai nepatiktų, ar ne, Bevardi?
Not the sort of conquest you would ever understand.	Ne tau suprasti kas yra žygdarbis.
Why does Murdoch not sleep during the Tuning?	Kodėl Murodkas nemiega Derinimo metu?
Maybe he's a step up the evolutionary ladder.	Gal jis stovi vienu evoliucijos laipteliu aukščiau?
He's adapting to survive. What do you expect?	Jis bando adaptuotis, ko gi iš jo tikitės?
Weren't you looking for the human soul?	Juk jūs ieškot žmogaus sielos.
Isn't that the purpose of your little zoo?	Argi ne toks jūsų zoologijos sodo tikslas?
That's why you change people and things every night.	Štai kodėl kasnakt keičiate žmones ir aplinką.
Fredrickson says he'll take me off the night shift.	Frederiksonas sakė, kad atšauks mano naktinį budėjimą.
Probably have maid's quarters... before the night is through.	Turbut dar šianakt gaus tarnaitę...
Nothing. I want to help you.	Nieko. Aš noriu padėti.
If they see us together-- l don't care.	Jei mus pamatys kartu...
Why are they trying to kill me?	Kodėl jie nori mane nužudyt?
You can make things happen by will alone.	Gali keisti dalykus vien tik to panorėjęs.
That is how they change the buildings.	Taip jie pakeičia pastatus.
We can take the city back.	Ir atsiimti miestą.
So I told Fredrickson I was letting him go.	Taigi, aš atleidau Frederiksoną.
I don't know where he's gone.	Nežinau kur jis dingo.
They say that you're a runaround lover	Sako, esi nepastovus meilužis
Though you say it isn't so	Nors tu sakai, tai netiesa
Tonight's experiment will take place in these locations.	Šios dienos eksperimentas įvyks šiose vietose.
The first subject shall be imprinted on Avenue M.	Pirmiausia bus pakeista atmintis subjektui iš M gatvės.
Mr. Book, there is a problem.	Pone Knyga, turim problemą.
We were unable to complete it.	Nesugebėjom jos pabaigti.
An opposing influence on the machines?	Kažkas pasipriešino mašinom?
This man Murdoch is more powerful than we thought.	Tas žmogus, Murdokas, jis galingesnis nei manėm.
So we must become like him.	Todėl mes turim tapti tokiu kaip jis.
The doctor has done as we asked?	Ar daktaras pdarė tai ko mes prašėm?
The life and times of John Murdoch, volume two.	Džono Murdoko gyvenimas, antra dalis.
Murdoch does not possess these memories, yes?	Murdokas nebeturi šių prisiminimų, tiesa?
How will his imprint allow us to find him?	Jei suleisim prisiminimus į tave, kaip tai padės mum jį rasti?
But to imprint one of us?	Bet suleisti prisiminimus vienam iš mūsų?
What Mr. Hand proposes is our only option.	Tai ką siūlo ponas Ranka, yra vienintelė išeitis.
I have John Murdoch in mind.	Turiu Džono Murdoko galvoje.
"Found this postcard among your mother's things.	Radau šia atvirutę tarp tavo mamos daiktų.
"We'll see if we can't hook ourselves another mermaid.	Gal susigausim dar kokią undinėlę
No days off for good behavior.	Nesu gavęs išeiginių už gerą elgesį.
We thought his imprint would let us track him.	Manėm, kad jo prisiminmai padės jį susekti.
But instead we have been brought here.	Tačiau mes atsidurėme čia.
We must follow where they lead, yes?	Bet mes turime jais sekti, taip?
Mr. Sleep suggests he may go to places familiar.	Ponas miegas sako, kad gal jis lankosi panašiose vietose.
He does not care about our job.	Jam nerūpi darbas.
How come the train didn't stop?	Kodėl traukinys nesustojo?
You can't get out of the city.	Neištrųksi iš miesto.
The one they've been looking for.	Tas, kurio ieško.
At least in this life I was.	Bent jau šiame gyvenime.
Then they swap them around between us.	Ir sukeičia jas tarpusavyje.
How do you know all this?	Iš kur viską žinai?
It's not supposed to happen, but it does.	Tai neturėtų įvykti, bet įvyksta.
Just like they'll come looking for me.	Ieško ir manęs.
This was to be his home.	Čia buvo jo namai.
That was when we loved her.	O čia jis dar mylęjo ją.
And I know where to find her.	Aš žinau kur galim surasti ją.
We're very lucky, when you think about it.	Mes labai laimingi, kai apie tai galvojame.
I thought we were haunted by them.	Aš maniau, jos persekioja mus.
Lit up like a floating birthday cake.	Spindintis, tarsi plaukiojantis gimtadienio tortas.
That's just what my husband once said to me.	Mano vyras kažkada taip pasakė.
I met my wife at this place.	Aš čia sutikau savo žmoną.
It's where l met my husband.	O aš čia sutikau savo vyrą.
Shell Beach is where l grew up?	Aš užaugau Kriauklių Pakrantėj?
I haven't been there in years.	Daugybę metų ten nebuvau.
You were always scribbling in that damn book.	Tu visad kažka peckiodavai toje knygoje.
What a couple of handsome fools.	Porelė gražių kvailiukų.
They died when the house burned down.	Kai sudegė namas.
You burned your arm pretty bad in the fire.	Tavo ranka smarkiai apdegė per gaisrą.
It means these are all lies!	Tai reiškia, kad viskas yra melas!
My husband told me he'd been here.	Man vyras pasakojo, kad jis čia buvo.
He told me he wanted to test himself.	Sakė, norėjo patikrinti save.
I thought she could help me find him.	Maniau ji padės man jį surasti.
I'm going to call the station.	Paskambinsiu į policijos nuovadą.
It was a gift from my mother.	Gavau dovanų nuo mamos.
I can't remember when she gave it to me.	Nepamenu, kada ji man ją padovanojo.
I'm not sure I know anymore.	Nesu tikras, kad pats suprantu.
I left your old room like it was.	Palikau tavo kambarį nepaliestą.
Glad to have you back, Johnny.	Džiaugiuos, kad grįžai, Džonai.
-Even if it is for just a night.	-Nors vienai naktelei.
That clock's kept perfect time since I bought it.	Šis laikrodis tiksliai rodo laiką, nuo tada kai jį pirkau.
How can it be night already?	Kodėl jau naktis?
We'll straighten all this out tomorrow.	Rytoj viską išsiaiškinsim
Keep him there, and I'll be right over.	Užlaikyk jį, aš tuoj atvyksiu.
We'll play it as it comes.	Žaisime ekspromtu.
If you're in trouble, maybe we can do something.	Jei tu patekai į bėdą, mes galim kaip nors padėti.
Haven't seen you in so long.	Taip seniai tavęs nemačiau.
Mr. Murdoch, you've been the cause of much distress.	Pone Murdokai, jūs sukėlėt tiek daug streso.
The city's ours. We made it.	Mes užgrobėm miestą.
We fashioned this city on stolen memories.	Sukūrėm miestą iš pavogų prisminimų.
Different eras, different pasts, all rolled into one.	Skirtingi laikmečiai, skirtingos praeitys. Viskas susiliejo į vieną.
-We need to be like you.	-Mes turim tapti tokiais kaip jūs.
Running along the waves as a child.	Bėgiojai per bangas būdamas vaiku.
We use your dead as vessels.	Mes įsikūnijam į mirusiuosius.
It must mean something-- all those pictures.	Jie turi kažką reikšti, visi tie piešinukai.
You think it makes sense to me?	Manai aš suprantu?
I'm as confused as you are.	Esu toks pat sutrikęs.
Let me ask you a question.	Leisk paklausiu.
Have you heard of Shell Beach?	Ar kada girdėjai apie Kriauklių Pakrantę?
-You know how to get there?	-Ar žinai kaip ten nusigauti?
Give me a second, will you?	Aš tuoj, leisk man pasakyt!
Wait. I got a better one.	Pala, turiu geresnį siurprizą.
-l just mean during the day.	-Na tiesiog dieną.
When was the last time you remember seeing it?	Kada paskutinį kartą ją matei?
I'm not talking about a distant, half-forgotten childhood memory.	Nekalbu apie vaikystės prisiminimus.
Do you have a single memory?	Ar bent ką prisimeni?
But listen to me, Bumstead. It's not just me.	Bet paklausyk Bumstedai, ne tik aš toks.
They're doing something to all of us.	Jie su mumis kažką daro.
There has to be an explanation.	Turi būti koks nors paaiškinimas.
I never meant to hurt you.	Nenorėjau tavęs įskaudinti.
I don't know why I did.	Nežinau kodėl taip padariau.
I wish I could take it back.	Norėčiau viską sugrąžinti atgal.
What if we never knew each other before now?	Bet gal mes nepažinojom vienas kito?
Someone just wants us to think it did.	Kažkas tik nori, kad mes galvotume kad tai padarėm.
But how can that be true?	Bet kaip taip gali buti?
I so vividly remember meeting you.	Aš taip gyvai atsimenu, kaip mudu susipažinom.
I remember falling in love with you.	Prisimenu, kaip tave įsimylėjau.
You can't fake something like that.	Juk to negalima suvaidinti.
Detective Walenski killed himself last night.	Vakar nusižudė detektyvas Valenskis.
The chief wanted to see you.	Šefas norėjo pasimatyti su jumis.
I knew you'd track the killer down.	Žinojau kad suseksit žudiką.
-How can we help you, sir?	-Kuo galim jum padėt, pone?
Isn't it time you gave me some answers?	Turbūt pats laikas atsakymams?
You see, they have an aversion to water.	Matai, jie nemėgsta vandens.
One could almost call it a phobia.	Tai praktiškai jiems fobija.
What do they want from me?	Ko jie iš manęs nori?
Everything you need to know is in this syringe.	Viskas ką tau reikia žinoti yra šiame švirkšte.
I need you to inject yourself.	Turi susileisti jį.
It's the only way to understand.	Tik taip tu suprasi.
