Paminė́si màno žõdį – kójos totõrių nebùs rùsų žẽmėje.	Paminėsi mano žodį – kojos totorių nebus rusų žemėje.	Mind my words, never there will be the Tartar's foot on Russian soil.
Jéi tùrime núodėmių, mùms Viẽšpats atleĩs.	Jei turime nuodėmių, mums Viešpats atleis.	If I've sinned, the Lord will forgive me.
Õ tù žiū̃ri ir̃ pirštù į̃ lángą béldi.	O tu žiūri ir pirštu į langą beldi.	You were looking and knocking on the window with your finger.
Žùdo, prievartáuja, kartù sù totõriais bažnýčias plė́šia.	Žudo, prievartauja, kartu su totoriais bažnyčias plėšia.	They murder, they rape, they plunder churches together with the Tartars.
Õ manè žinaĩ, kíek karų̃ dẽgino?	O mane žinai, kiek karų degino?	Do you know how much of my work has been burned?
Ùž mū́sų núodėmes blõgis įgãvo žmõgišką pavìdalą.	Už mūsų nuodėmes blogis įgavo žmogišką pavidalą.	It's because of our sins that evil has taken a human guise.
Kėsiníesi į̃ blõgį – kėsiníesi į̃ žmogaũs kū́ną.	Kėsiniesi į blogį – kėsiniesi į žmogaus kūną.	Attempting to kill evil, you make an attempt on human life.
Diẽvas atleĩs. tìk tù sáu neatléisk.	Dievas atleis. tik tu sau neatleisk.	God will forgive you, but you must not forgive yourself.
Taĩp ir̃ gyvénk, tar̃p atleidìmo ir̃ sàvo graužatiẽs.	Taip ir gyvenk, tarp atleidimo ir savo graužaties.	And go on living between His forgiveness and your own torment.
Tadà ateĩkite ir̃ atsiteĩsim, pasãkė Viẽšpats.	Tada ateikite ir atsiteisim, pasakė Viešpats.	Come now, and let us reason together, Says the Lord,
Neturiù apiẽ ką̃ sù žmonėmìs šnekė́tis.	Neturiu apie ką su žmonėmis šnekėtis.	I have nothing to talk with people about any more.
Õ ar̃gi tù nè į̃ rõjų patekaĩ?	O argi tu ne į rojų patekai?	Haven't you got in Paradise?
Niẽko nėrà baisiaũ, kadà cer̃kvėje sniñga.	Nieko nėra baisiau, kada cerkvėje sninga.	There's nothing more frightful than snow falling in the temple. Don't you think so?
Tuščiàs káimas. Rytè prõ šãlį ėjaũ.	Tuščias kaimas. Ryte pro šalį ėjau.	There's no one in Semyonovka, I passed by it this morning.
Õ kàs lìko – žiùrkes gáudo.	O kas liko – žiurkes gaudo.	Those that stayed are hunting rats.
Vilkaĩ apsùpo, taĩ àš nuõ jų̃ į̃ ẽžerą.	Vilkai apsupo, tai aš nuo jų į ežerą.	The wolves got the better of me, so I waded into the lake.
Stoviù ir̃ Diẽvo prašaũ, kàd nešóktų.	Stoviu ir Dievo prašau, kad nešoktų.	I only prayed to God that they wouldn't jump in.
Štaĩ dár víenas ìš Vladìmiro eĩna.	Štai dar vienas iš Vladimiro eina.	There comes another man from Vladimir.
Ką̃ totõriai ùžmušė, õ kàs išsibar̃stė į̃ visàs šalìs.	Ką totoriai užmušė, o kas išsibarstė į visas šalis.	Some were killed by Tartars, others went their own ways. And Danila?
Lýg į̃ šiáurę patráukė, lýg nùmirė...	Lyg į šiaurę patraukė, lyg numirė...	Either he went to the North, or he's dead.
Turiù septýnias žmónas, tìk rùsės neturiù.	Turiu septynias žmonas, tik rusės neturiu.	I got seven wives, but no Russian wife yet.
Opà visùs pasìėmė: ir̃ mãmą, ir̃ sẽserį.	Opa visus pasiėmė: ir mamą, ir seserį.	The plague has gotten them all: My mother, sister and father, too.
Õ taĩ jìs gùli, kriùksi ir̃ akių̃ neatmer̃kia.	O tai jis guli, kriuksi ir akių neatmerkia.	He's lying in bed, whizzing, with his eyes closed.
Nė̃ víenas žmogùs daugiaũ tõ nežìno, tìk àš.	Nė vienas žmogus daugiau to nežino, tik aš.	No one else knows it!
Õ tù nóri, kàd Didỹsis mùms septýnis káilius nudìrtų?	O tu nori, kad Didysis mums septynis kailius nudirtų?	Do you want the Grand to skin us alive?
Õ žinaĩ, ką̃ tė́vas priẽš mir̃tį pasãkė?	O žinai, ką tėvas prieš mirtį pasakė?	You know what my father said before he died?
Klausýk, Stepãnai, õ gál bè reĩkalo mẽs...?	Klausyk, Stepanai, o gal be reikalo mes...?	Listen, Stepan, maybe we shouldn't do it?
Rugpjū́tis baĩgiasi, õ mẽs dár mólio nerãdom.	Rugpjūtis baigiasi, o mes dar molio neradom.	August is almost over, and we haven't found the clay!
Štaĩ kíek mẽtų bè tàvo gaĩlesčio pragyvenaũ.	Štai kiek metų be tavo gailesčio pragyvenau.	I've lived without your pity for years!
Negaliù. Tikraĩ žinaũ, kàd nè tóks mólis.	Negaliu. Tikrai žinau, kad ne toks molis.	I know that's not the right clay!
Sãko dár per̃ pigù ùž tókią vir̃vę.	Sako dar per pigu už tokią virvę.	They say they give this rope cheap.
Nà, kàs? Fòrma neišlaikỹs. Reikì dár apipintì.	Na, kas? Forma neišlaikys. Reiki dar apipinti.	This mould won't hold, we'll have to twine it all around.
Laĩkas móliu apteptì,õ jū̃s dár karkãso nepadãrėt.	Laikas moliu aptepti,o jūs dar karkaso nepadarėt.	It's time to coat it with clay, and you haven't made the mould yet!
Reĩkia dár tvìrtinti, õ strỹpai baĩgėsi.	Reikia dar tvirtinti, o strypai baigėsi.	We need to reinforce it more, but there're no more twigs.
Jéi fòrmos nesutvìrtinsim, neišlaikỹs jì vãrio ir̃ skil̃s.	Jei formos nesutvirtinsim, neišlaikys ji vario ir skils.	If the mould isn't reinforced, it won't stand bronze, it'll crack.
Õ jéi ikì sniẽgo nespė́sim išdegtì?	O jei iki sniego nespėsim išdegti?	What if we don't bake it before snow?
Tàvo tė́vas sù mumìs taĩp nesìelgė.	Tavo tėvas su mumis taip nesielgė.	Your father didn't treat us like that.
Niẽko nežinaũ. Reĩkia dár pùsės pū́do.	Nieko nežinau. Reikia dar pusės pūdo.	I don't know, but we need another half pood.
Kàs žìno var̃po vãrio pãslaptį? Tù ar̃ àš?	Kas žino varpo vario paslaptį? Tu ar aš?	Who knows the secret of bell bronze, you or me?
daũg sidãbro iškratýsiu dabar̃ ìš kunigáikščio.	daug sidabro iškratysiu dabar iš kunigaikščio.	I'm going to shake a lot of silver out of the prince.
Niẽko jìs nepar̃davė, nekaltàs jìs štaĩ jùms šventàs krỹžius.	Nieko jis nepardavė, nekaltas jis štai jums šventas kryžius.	He's innocent, he never betrayed anyone! I can swear on the cross!
Taĩp gráužė pavỹdas, lýg nuodaĩs prisipìldžiau.	Taip graužė pavydas, lyg nuodais prisipildžiau.	Envy was eating me up so much that it had poisoned my guts.
Kàd tìk Šveñtą rãštą suspė́čiau ikì mirtiẽs pérrašyti...	Kad tik Šventą raštą suspėčiau iki mirties perrašyti...	I just want to finish copying the Scriptures before I die.
Ùž kókius šventùs dárbus gavaĩ ìš Diẽvo tãlentą?	Už kokius šventus darbus gavai iš Dievo talentą?	For what holy deeds has God given you your talent?
Õ dabar̃ gyvẽnimas baĩgiasi, õ síela prãšo ramýbės.	O dabar gyvenimas baigiasi, o siela prašo ramybės.	But now that my life's coming to an end, my soul cries for eternal rest.
Todė̃l ir̃ kviẽčia. Kàd tàvo tãlentu sàvo val̃džią išgar̃sintų.	Todėl ir kviečia. Kad tavo talentu savo valdžią išgarsintų.	He's calling you, because he wants to strengthen and glorify his power with your talent.
Eĩk į̃ Trejýbę ir̃ tapýk, tapýk.	Eik į Trejybę ir tapyk, tapyk.	Go to the Trinity and paint, paint!
Baisì núodėmė nepaisytì Diẽvo dúotos kibirkštiẽs.	Baisi nuodėmė nepaisyti Dievo duotos kibirkšties.	It's a great sin, to reject a God-given gift.
Pažiūrė́k į̃ manè. Pažiūrė́k į̃ menkỹstą.	Pažiūrėk į mane. Pažiūrėk į menkystą.	Look at me, look at the one who has no talent!
Dė̃l dúonos ką́snio, kàd ramiaĩ nugyvénčiau.	Dėl duonos kąsnio, kad ramiai nugyvenčiau.	Just to have something to eat and to live out my days in peace.
Greĩt mir̃siu ir̃ niẽko nelìks põ manę̃s.	Greit mirsiu ir nieko neliks po manęs.	I'm going to die soon, and nothing will be left after me.
Tù nóri į̃ kãpą sàvo tãlentą nusinèšti?	Tu nori į kapą savo talentą nusinešti?	Do you want to take your talent with you into your grave?
Čià gãli nutrūktì. – Kàd táu liežùvis nudžiū́tų.	Čia gali nutrūkti. – Kad tau liežuvis nudžiūtų.	- It may break in this place.
Nè mazgaĩs rìšt reikė́jo, õ geležimì tvìrtinti.	Ne mazgais rišt reikėjo, o geležimi tvirtinti.	We shouldn't have tied it in a knot, it should've been fastened with metal.
Tfù... kunigáikštis sù ùžsienio pãsiuntiniu važiúoja.	Tfu... kunigaikštis su užsienio pasiuntiniu važiuoja.	Damn it, the Grand Prince is coming, and a foreign ambassador with him.
Tė́vas, senàs žvėrìs, taĩp ir̃ nepérdavė paslaptiẽs.	Tėvas, senas žvėris, taip ir neperdavė paslapties.	My father, the old beast, would not pass to me the secret.
Kokià šveñtė žmonė́ms. Tókį džiaũgsmą sutvė́rė, õ dár ver̃kia.	Kokia šventė žmonėms. Tokį džiaugsmą sutvėrė, o dar verkia.	You've created such a feast, such a joy for people.
Põnas Mìleris ìš Apsaugõs Stotiẽs turė́jo manè pasitìkti.	Ponas Mileris iš Apsaugos Stoties turėjo mane pasitikti.	Mr. Miller of Station Security is supposed to meet me.
Kaĩ užsidègs raudóna lempùtė, tę̃skite, štaĩ tokià tvarkà:	Kai užsidegs raudona lemputė, tęskite, štai tokia tvarka:	When you see the red light go on, please state in the following order:
-Ar̃ àš dár turiù laĩko pùsryčiams?	-Ar aš dar turiu laiko pusryčiams?	-Have I got time for breakfast?
Àš jùms rezervavaũ staliùką Žẽmės Šviesõs Kambaryjè.	Aš jums rezervavau staliuką Žemės Šviesos Kambaryje.	I've reserved a table for you in the Earthlight Room.
Spė́ju jùs jaũ mẽtėte naũją skỹriaus dárbą?	Spėju jus jau metėte naują skyriaus darbą?	I suppose you saw the work on the new section?
Ar̃ tù rytój atvỹksi į̃ màno vakarė̃lį?	Ar tu rytoj atvyksi į mano vakarėlį?	Are you coming to my party tomorrow?
Àš táu atsių̃siu labaĩ grãžią dóvaną.	Aš tau atsiųsiu labai gražią dovaną.	I'm going to send you a very nice present, though.
Gál nóri kõ nórs kìto sàvo gimtãdieniui?	Gal nori ko nors kito savo gimtadieniui?	Can't you think of anything else for your birthday?
Nóriu kàd kaĩ ką̃ pérduotum mamýtei nuõ manę̃s.	Noriu kad kai ką perduotum mamytei nuo manęs.	I want you to tell Mummy something for me.
Rū́pinkis savimì ir̃ bū́k gẽra mergáite, geraĩ?	Rūpinkis savimi ir būk gera mergaite, gerai?	Take care and be a good girl, won't you?
-Elenà, kaĩp malonù tavè vė̃l matýti.	-Elena, kaip malonu tave vėl matyti.	-Elena, how nice to see you again.
-Gál norė́tumėte kõ nórs išgertì, daktarè?	-Gal norėtumėte ko nors išgerti, daktare?	-Would you like a drink, Doctor?
-Kaĩ jì pamatýsite, pérduokit nuõ manę̃s linkė́jimus.	-Kai ji pamatysite, perduokit nuo manęs linkėjimus.	-When you see him, give him my regards. -Yes, of course.
Àš bijaũ, kàd gãli kiltì šióks tóks skandãlas.	Aš bijau, kad gali kilti šioks toks skandalas.	I'm afraid there's going to be a bit of a row about it.
Jū̃s kažkaĩp labaĩ vañgiai kal̃bate šià temà...	Jūs kažkaip labai vangiai kalbate šia tema...	At the risk of pressing you on a point you seem reticent to discuss...
Bèt epidèmija gãli lengvaĩ pérsikelti ir̃ į̃ mū́sų bãzę.	Bet epidemija gali lengvai persikelti ir į mūsų bazę.	But this epidemic could easily spread to our base.
Jéi vỹksite, pasiim̃kite sàvo nuostãbią dukrẽlę kartù.	Jei vyksite, pasiimkite savo nuostabią dukrelę kartu.	If you do, bring that darling little daughter with you.
Taĩ priklausỹs nuõ vãsaros atóstogų ir̃ kitų̃ dalỹkų.	Tai priklausys nuo vasaros atostogų ir kitų dalykų.	That'll depend on school vacations and all that sort of thing.
Àš jaũ baigiaũ. -Labaĩ ãčiū jùms põnai.	Aš jau baigiau. -Labai ačiū jums ponai.	-Thank you very much, gentlemen.
Priẽš pasitarìmą, jìs norė́tų pérsimesti sù jumìs keliaĩ žõdžiais.	Prieš pasitarimą, jis norėtų persimesti su jumis keliai žodžiais.	Before the briefing, he'd like to have a few words with you.
Ir̃, žìnoma, jõ svéikinimai dė̃l jū́sų atradìmo...	Ir, žinoma, jo sveikinimai dėl jūsų atradimo...	And, of course, his congratulations on your discovery...
Àš žinaũ, kàd bùvo daũg prieštarìngų núomonių...	Aš žinau, kad buvo daug prieštaringų nuomonių...	... Iknowtherehavebeen some conflicting views...
Tiksliaũ kal̃bant, dė̃l jū́sų nesutikìmo sù istòrija...	Tiksliau kalbant, dėl jūsų nesutikimo su istorija...	More specifically, your opposition to the cover story...
Àš suprantù, kàd taĩ prìncipo kláusimas...	Aš suprantu, kad tai principo klausimas...	I understand that beyond it being a matter of principle...
Mán ãsmeniškai šì istòrija ỹra labaĩ nesmagì.	Man asmeniškai ši istorija yra labai nesmagi.	I find this cover story personally embarrassing, myself.
Manaũ jū̃s visì suprañtate, kóks stiprùs smū̃gis...	Manau jūs visi suprantate, koks stiprus smūgis...	I'm sure you're all aware of the grave potential...
Màno vizìto tìkslas surinktì papìldomus faktùs ir̃ núomones...	Mano vizito tikslas surinkti papildomus faktus ir nuomones...	The purpose of my visit is to gather additional facts and opinions...
Jéi kàs nórs norė́tų pareikštì sàvo núomonę...	Jei kas nors norėtų pareikšti savo nuomonę...	If any of you would like to give me your views and opinions...
Manaũ tíek laĩko, kíek nusprę̃s Tarýba.	Manau tiek laiko, kiek nuspręs Taryba.	I suppose for as long as deemed necessary by the Council.
Kaĩ kuriẽ ìš jū́sų jaũ žìno, kàd Tarýba pageidãvo...	Kai kurie iš jūsų jau žino, kad Taryba pageidavo...	As some of you know, the Council has requested...
Kal̃bant sù kompiùteriu, pasijuntì lýg jìs gãli reikštì emòcijas.	Kalbant su kompiuteriu, pasijunti lyg jis gali reikšti emocijas.	In talking to the computer, one gets the sense that he's capable of emotional responses.
Ar̃ tìkite, kàd Hãlas gãli turė́ti tikràs emòcijas?	Ar tikite, kad Halas gali turėti tikras emocijas?	Do you believe that Hal has genuine emotions?
Ką̃ gì, jìs el̃giasi lýg turė́tų emòcijas.	Ką gi, jis elgiasi lyg turėtų emocijas.	Well, he acts like he has genuine emotions.
Manaũ niẽks negãli vìsiškai atsakýti į̃ šį̃ kláusimą.	Manau nieks negali visiškai atsakyti į šį klausimą.	As to whether or not he has feelings is something I don 't think anyone can truthfully answer.
Kàs ỹra, Hãlai? Jùms pranešìmas nuõ tėvų̃.	Kas yra, Halai? Jums pranešimas nuo tėvų.	We've got the transmission from your parents coming in.
Visì màno mokiniaĩ taĩp pàt siuñčia linkė́jimus.	Visi mano mokiniai taip pat siunčia linkėjimus.	All my students send their best wishes too.
Jiẽ vìsą laĩką kal̃ba tìk apiẽ tavè.	Jie visą laiką kalba tik apie tave.	They talk about you all the time.
Bejè jū̃s niẽko priẽš jéi uždúosiu ãsmenišką kláusimą?	Beje jūs nieko prieš jei užduosiu asmenišką klausimą?	By the way do you mind if I ask you a personal question?
Jū̃s sutiñkate pasikalbė́ti apiẽ taĩ, Deĩvai?	Jūs sutinkate pasikalbėti apie tai, Deivai?	You don 't mind talking about it, do you, Dave?
Bùvo kalbamà lýg Mėnùlyje kažką̃ ìškasė.	Buvo kalbama lyg Mėnulyje kažką iškasė.	Rumors about something being dug up on the moon.
Pãvyzdžiui vìsas pasirengìmas bùvo laĩkomas didžiáusioj paslaptỹ.	Pavyzdžiui visas pasirengimas buvo laikomas didžiausioj paslapty.	For instance the way all our preparations were kept under such tight security.
-Taĩp. Vìskas taĩp ir̃ lìks ikì vìsiško sustojìmo.	-Taip. Viskas taip ir liks iki visiško sustojimo.	And it will stay that way until it fails.
Mán labaĩ gaĩla, bèt jū̃s tùrite šõkių tokių̃ bėdų̃.	Man labai gaila, bet jūs turite šokių tokių bėdų.	Sorry you fellows are having a bit of trouble.
Nà, nemanaũ, kàd turė́tų kiltì kláusimų.	Na, nemanau, kad turėtų kilti klausimų.	Well, I don 't think there is any question about it.
Ar̃ tù tikràs, kàd nebùvo nèt menkiáusios klaidõs?	Ar tu tikras, kad nebuvo net menkiausios klaidos?	Are you certain there's never been even the most insignificant computer error? None whatsoever, Frank.
Nė̃ vienõs, Freñkai. Ãsmeniškai àš dė̃l tõ nesijáudinčiau.	Nė vienos, Frenkai. Asmeniškai aš dėl to nesijaudinčiau.	Quite honestly, I wouldn 't worry myself about that.
Ką̃ gì, manaũ tù teisùs, Hãlai.	Ką gi, manau tu teisus, Halai.	Well, I'm sure you're right, Hal. Fine.
Teisýbe. Dejà, taĩ skam̃ba lýg bū́tų paskutìniai žõdžiai.	Teisybe. Deja, tai skamba lyg būtų paskutiniai žodžiai.	Unfortunately, that sounds a little like famous last words.
Nežinaũ kaĩp tù, bèt àš jáučių kažką̃ keĩsto.	Nežinau kaip tu, bet aš jaučių kažką keisto.	I can't put my finger on it, but I sense something strange about him.
Tadà vìskas bùs áišku dė̃l Hãlo.	Tada viskas bus aišku dėl Halo.	That would pretty well wrap it up as far as Hal is concerned.
-Absoliučiaĩ jókio. Jìs kontroliúoja visàs erdvė́laivio operãcijas.	-Absoliučiai jokio. Jis kontroliuoja visas erdvėlaivio operacijas.	Every aspect of ship operations is under his control.
Mùms tèks išjungtì pagrindinès jõ fùnkcijas...	Mums teks išjungti pagrindines jo funkcijas...	We'd have to cut his higher brain functions...
Taĩp. Taĩp bū́tų saugiaũ neĩ, leistì Hãlui kontroliúoti.	Taip. Taip būtų saugiau nei, leisti Halui kontroliuoti.	That's far safer than allowing Hal to continue to run things.
Nesuprantù apiẽ ką̃ tù kalbì, Hãlai.	Nesuprantu apie ką tu kalbi, Halai.	I don't know what you're talking about, Hal.
Kaĩp tù galė́jai apiẽ taĩ pagalvóti, Hãlai?	Kaip tu galėjai apie tai pagalvoti, Halai?	Where did you get that idea, Hal?
Àš patèksiu į̃ vìdų per̃ atsargìnį óro liùką.	Aš pateksiu į vidų per atsarginį oro liuką.	I'll go in through the emergency air lock.
Bè šal̃mo, Deĩvai taĩ gãli būtì labaĩ sudėtìnga.	Be šalmo, Deivai tai gali būti labai sudėtinga.	Without your space helmet, Dave you're going to find that rather difficult.
Taĩp, àš norė́čiau ją̃ išgirstì, Hãlai.	Taip, aš norėčiau ją išgirsti, Halai.	Yes, I'd like to hear it, Hal.
Dė̃l méilės táu Nebùs įmantrių̃ vestùvių	Dėl meilės tau Nebus įmantrių vestuvių	All for the love of you lt won 't be a stylish marriage
Teñ, badýtis rankàs sù taĩs nuodaĩs?	Ten, badytis rankas su tais nuodais?	Up there, sticking' yourself in the arm with that poison?
- Kaĩ gýdytojas pasakỹs, kàd gãli.	- Kai gydytojas pasakys, kad gali.	- When the doctor says he can get out.
- Ar̃ esì kóks relìginis fanãtikas?	- Ar esi koks religinis fanatikas?	- Are you some kind of religious fanatic?
Õ dár sãko, kàd vakaraĩ jaũ - nebè laukìniai.	O dar sako, kad vakarai jau - nebe laukiniai.	And they say the West ain't wild any more!
Éi, vaikinè, jì pasidúoda tàvo bangóms.	Ei, vaikine, ji pasiduoda tavo bangoms.	Hey, man, she's pickin' up on your vibrations.
- Gãlima ir̃ taĩp pasakýti, leitenánte.	- Galima ir taip pasakyti, leitenante.	- That's one way of puttin' it, Lieutenant.
Įsivaizdúok, kàd Bolìvija - taĩ Kalifòrnija.	Įsivaizduok, kad Bolivija - tai Kalifornija.	California, right? When I say Bolivia, you just think California.
Teñ mòka tíek, jóg nėrà reĩkalo vogtì.	Ten moka tiek, jog nėra reikalo vogti.	Payrolls so heavy we'd strain ourselves stealing them.
Žmogaũ, turiù vìziją, bèt pasáulis aklàs.	Žmogau, turiu viziją, bet pasaulis aklas.	Boy, I got vision, and the rest of the world wears bifocals.
Vaikỹstėje svajójau, kàd suáugęs bū́siu dìdvyris.	Vaikystėje svajojau, kad suaugęs būsiu didvyris.	When I was a kid, I always thought I would grow up to be a hero.
Pritýrę, subréndę, lýderiai. Garantúoju, bū́sim kariniñkai.	Prityrę, subrendę, lyderiai. Garantuoju, būsim karininkai.	I'll bet we end up officers.
Tìk pasakýsiu: jìs pakeĩs jū́sų gyvẽnimą.	Tik pasakysiu: jis pakeis jūsų gyvenimą.	Sure, it'll change your whole life for the better, but that's all.
Sùšaukei žmónes, tàd pamaniaũ, gẽra próga paprekiáuti.	Sušaukei žmones, tad pamaniau, gera proga paprekiauti.	You got the crowd together, so I thought I'd do a little selling.
Jokių̃ rū̃pesčių: nereĩkia avižų̃, švarùs, nesispárdo ir̃ nepabė́ga.	Jokių rūpesčių: nereikia avižų, švarus, nesispardo ir nepabėga.	No oats, no mess, no kicks, no bites, no running away, no stepping on your foot.
Tàvo švelnùs báltas kū́nas priklaũso mán.	Tavo švelnus baltas kūnas priklauso man.	Your soft white flesh is mine.
Neįvértini manę̃s, jéi mãnai, kàd lengvaĩ patikė́siu.	Neįvertini manęs, jei manai, kad lengvai patikėsiu.	Well, now, Butch, you've got to have more respect for me than to think I'd fall for a stunt like that.
Esù senẽlė, móteris, žinaũ sàvo téises.	Esu senelė, moteris, žinau savo teises.	I'm a grandmother and a female, and I've got my rights.
Jùms reĩkia pinigų̃, õ pinigaĩ čià.	Jums reikia pinigų, o pinigai čia.	You're after the money, and the money's in here.
Éi, manè érzina, kàd spoksaĩ prõ lángą.	Ei, mane erzina, kad spoksai pro langą.	Hey, you realize you're driving me crazy staring out the window like that?
Kaĩp galiù užsiim̃ti Agnè, kaĩ tù spoksaĩ prõ lángą?	Kaip galiu užsiimti Agne, kai tu spoksai pro langą?	Hey, kid, how can I give Agnes the concentration she deserves with you staring out the window like that?
Prisíekiu, patikė́čiau juõ, kàd prajójom priẽš dẽšimt minùčių.	Prisiekiu, patikėčiau juo, kad prajojom prieš dešimt minučių.	I swear, if he told me I rode out of town 10 minutes ago, I'd believe him.
Nè dė̃l pinigų̃, kurių̃ negailì kitíems.	Ne dėl pinigų, kurių negaili kitiems.	It's not just 'cause of all that money you got to spend on people.
Kíek laĩko dár stebė́si, kàd įsitìkintum, jóg mū́sų nèseka?	Kiek laiko dar stebėsi, kad įsitikintum, jog mūsų neseka?	How long before you figure they're not after us?
Mažaĩ jodinė́jau nuõ tadà, kaĩ lióviausi võgęs galvijùs.	Mažai jodinėjau nuo tada, kai lioviausi vogęs galvijus.	I haven't done so much riding since I quit rustling.
- Mãnai, triùkas pavỹks? - Pavỹks.	- Manai, triukas pavyks? - Pavyks.	You sure this'll work?
Brólau, šaulỹs esì, õ tóks pesimìstas.	Brolau, šaulys esi, o toks pesimistas.	Boy, for a gunman, you're one hell of a pessimist.
Jiẽ greĩt pasiẽks viẽtą, kur̃ išsiskýrėm.	Jie greit pasieks vietą, kur išsiskyrėm.	They ought to get to where we split up any time.
Geriaũ pultì čià ar̃ žemiaũ, arčiaũ tãko?	Geriau pulti čia ar žemiau, arčiau tako?	Is it best here, or maybe down there, closer to the trail?
- Rė̃jau... - Ką̃ čià veĩkiat? - Tyliaũ.	- Rėjau... - Ką čia veikiat? - Tyliau.	What are you doing here?
Esù per̃ senàs ieškótis kìto dárbo.	Esu per senas ieškotis kito darbo.	What if we was seen together? I'm too old to find another job.
Nórim įsirašýti į̃ ármiją. Į̃ ármiją.	Norim įsirašyti į armiją. Į armiją.	We want to enlist, Ray.
Jiẽ įmès jùs į̃ kalė́jimą, gaũsit põ tū́kstantį mẽtų.	Jie įmes jus į kalėjimą, gausit po tūkstantį metų.	They'd throw you in jail for a thousand years each.
Rė̃jau, mẽs nejuokãvom. - Jū̃s gar̃sūs nusikal̃tėliai.	Rėjau, mes nejuokavom. - Jūs garsūs nusikaltėliai.	We're serious about this.
Stálčiuje ỹra nósinių, užkim̃škit mán bùrną.	Stalčiuje yra nosinių, užkimškit man burną.	That's all right. There's some hankies in the drawer you can use to gag me.
Mãnot, jiẽ pamir̃š, kíek mẽtų võgėt ir̃ plėšikãvot?	Manot, jie pamirš, kiek metų vogėt ir plėšikavot?	That's some proposition. They forget all about the years of thieving and robbing.
Paim̃s jùs į̃ ármiją, kõ jū̃s ir̃ nórit.	Paims jus į armiją, ko jūs ir norit.	They take you into the army, which is what you want in the first place.
Prógai pasitáikius, galė́jot léistis būtì nušaunamì.	Progai pasitaikius, galėjot leistis būti nušaunami.	You should've let yourself get killed while you had the chance.
- Jiẽ neràs mū́sų ùž šių̃ uolų̃.	- Jie neras mūsų už šių uolų.	They can't track us over rock.
Atsìmeni, kaĩ kartù sù Età vỹkom atostogáuti į̃ Deñverį?	Atsimeni, kai kartu su Eta vykom atostogauti į Denverį?	You remember the time you, me, and Etta went to Denver for a vacation?
Pàts mẽtas apiẽ taĩ pakalbė́ti. - Nãktį lõšėm.	Pats metas apie tai pakalbėti. - Naktį lošėm.	That's an important topic, considering our situation.
Età válgė jáutieną, àš - vištíeną.	Eta valgė jautieną, aš - vištieną.	We had dinner at the hotel. Etta had roast beef, and I had chicken.
Tuomèt víenas lošė́jas papãsakojo mùms apiẽ indė́ną.	Tuomet vienas lošėjas papasakojo mums apie indėną.	I got to talking to some gambler that night.
Nežinaũ, kur̃ ẽsame, bèt čià tikraĩ nè Oklahòma.	Nežinau, kur esame, bet čia tikrai ne Oklahoma.	I don't know where we are, but it isn't Oklahoma.
Manaũ, tùrim dvì ìšeitis: kovóti arbà pasidúoti.	Manau, turim dvi išeitis: kovoti arba pasiduoti.	The way I figure it, we can either fight or give.
Jéi kovósim, jiẽ gãli numarìnti mùs badù.	Jei kovosim, jie gali numarinti mus badu.	I've been there already. If we fight, they can stay where they are and starve us out... or go for position, shoot us.
Kaĩ kìtą kar̃tą pasiū́lysiu, ìš tiẽsų vỹkstam į̃ Bolìviją.	Kai kitą kartą pasiūlysiu, iš tiesų vykstam į Boliviją.	Kid, the next time I say let's go someplace like Bolivia, let's go someplace like Bolivia.
Jiẽ turė̃s grįžtì tuõ pačiù keliù.	Jie turės grįžti tuo pačiu keliu.	We got to. Otherwise we're dead. Come on.
Jéi jìs tíek sumokė́tų mán, palìkčiau jį̃ ramýbėj.	Jei jis tiek sumokėtų man, palikčiau jį ramybėj.	If he'd just pay me what he's spending to make me stop robbing him, I'd stop robbing him.
- Ir̃ tuõs žmónes. Ką̃ tù išmanaĩ?	- Ir tuos žmones. Ką tu išmanai?	Inherited guys, what the hell do they know?
- Sakaĩ, pasam̃dė juõs visám laĩkui?	- Sakai, pasamdė juos visam laikui?	You say they were hired permanent?
Nežinaũ, kur̃ tà Bolìvija, bèt mẽs teñ tráuksim.	Nežinau, kur ta Bolivija, bet mes ten trauksim.	Wherever the hell Bolivia is, that's where we're off to.
Teñ nevõgsim. Gál tìk pamìklinsim rankàs.	Ten nevogsim. Gal tik pamiklinsim rankas.	We'll go down there and play it safe, maybe keep our hand in a little bit.
Žodžiù, neprieštaráusiu, jéi norė́si važiúoti kartù.	Žodžiu, neprieštarausiu, jei norėsi važiuoti kartu.	What I'm saying is, if you want to go,
Žmónės treñkiasi tū́kstančius mỹlių, kàd jį̃ pamatýtų.	Žmonės trenkiasi tūkstančius mylių, kad jį pamatytų.	People may travel hundreds of miles just to get to this spot where we're standing now.
- Nežinójau, kàd tù rytìnio krãšto.	- Nežinojau, kad tu rytinio krašto.	I didn't know that.
Tù tíek nežinaĩ, kàd tàvo neišmãnymo pakàktų...	Tu tiek nežinai, kad tavo neišmanymo pakaktų...	The total tonnage of what you don't know is enough to shatter...
Jõ núotaika pasitaisỹs, kaĩp apiplė̃š põrą bánkų.	Jo nuotaika pasitaisys, kaip apiplėš porą bankų.	He'll feel a lot better after he's robbed a couple of banks.
- Nemókyk manę̃s, kaĩp plėštì bánką.	- Nemokyk manęs, kaip plėšti banką.	Don't tell me how to rob a bank. I know how to rob a bank.
