Niekadà nesupràsiu móterų.	Niekada nesuprasiu moterų	I'll never understand women.
Niẽkas negalė́jo pagautì tų̃ kelių̃ paskutìnių vìštų.	Niekas negalėjo pagauti tų kelių paskutinių vištų.	Nobody could catch those last few hens.
Pabandýk supjáustyti mė̃są sù kitù peiliù.	Pabandyk supjaustyti mėsą su kitu peiliu.	Try to slice the meat with a different knife.
Pakeĩskite senàs pãdangas į̃ naujàs.	Pakeiskite senas padangas į naujas.	Replace the old tires with new ones.
Parašýkite sàvo var̃dą didelėmìs raĩdėmis.	Parašykite savo vardą didelėmis raidėmis.	Write your name in capitals.
Põno Džònsono kambarỹs bùvo dìdelis.	Pono Džonsono kambarys buvo didelis.	Mr. Johnson's room was a large one.
Prancūzijà kariãvo sù Rùsija.	Prancūzija kariavo su Rusija.	France was at war with Russia.
Prašaũ paduotì mán cùkrų.	Prašau paduoti man cukrų.	Please pass me the sugar.
Rùdenį mẽdžių lãpai tam̃pa raudõni ir̃ geltõni.	Rudenį medžių lapai tampa raudoni ir geltoni.	In the fall, the leaves turn red and gold.
Sakinyjè ỹra klaidà.	Sakinyje yra klaida.	There is a mistake in the sentence.
Šiaĩs laikaĩs daũg žmonių̃ gáuna aukštèsnį išsilãvinimą.	Šiais laikais daug žmonių gauna aukštesnį išsilavinimą.	Today, many people receive higher education.
Šiáurės ašìgalyje pingvìnų nėrà.	Šiaurės ašigalyje pingvinų nėra.	At the North Pole, there are no penguins.
Šiojè ùpėje žùvys jaũ nebegyvẽna.	Šioje upėje žuvys jau nebegyvena.	Fish have ceased to live in this river.
Šiõs žìrklės blogaĩ ker̃pa.	Šios žirklės blogai kerpa.	These scissors don't cut well.
Šìs bañdymas baĩgėsi nẽsėkme.	Šis bandymas baigėsi nesėkme.	This attempt resulted in failure.
Šìs stãlas ỹra medìnis.	Šis stalas yra medinis.	This table is wooden.
Šuõ bañdo išsivadúoti.	Šuo bando išsivaduoti.	The dog is trying to escape.
Susitikìmas bùvo atidė́tas ikì kìto penktãdienio.	Susitikimas buvo atidėtas iki kito penktadienio.	The meeting was put off until next Friday.
Sù šiuõ teleskopù gãlima pamatýti žvaigždès ir̃ svajonès.	Su šiuo teleskopu galima pamatyti žvaigždes ir svajones.	With this telescope stars and dreams can be seen.
Tàs laĩvas keliáuja į̃ Súomiją.	Tas laivas keliauja į Suomiją.	The ship is bound for Finland.
Tàs sijõnas ỹra per̃ trumpàs, ar̃ nè?	Tas sijonas yra per trumpas, ar ne?	That skirt's too short, isn't it?
Tàs tèstas bùvo tóks sunkùs, kàd mùms nepakãko laĩko jį̃ pabaigtì.	Tas testas buvo toks sunkus, kad mums nepakako laiko jį pabaigti.	It was such a hard test that we did not have time to finish.
Tegyvúoja Tarýbų Są́junga!	Tegyvuoja Tarybų Sąjunga!	Long live the Soviet Union!
Tiktaĩ lẽdkalnio viršū́nė mãtosi vir̃š vandeñs.	Tiktai ledkalnio viršūnė matosi virš vandens.	Only the tip of an iceberg shows above the water.
Tòmas atródė sumìšęs.	Tomas atrodė sumišęs.	Tom looked puzzled.
Tòmas gãli nenorė́ti eitì máudytis sù mumìs.	Tomas gali nenorėti eiti maudytis su mumis.	Tom may not want to go swimming with us.
Tòmas netùri prieštarãvimų dė̃l tàvo plãno.	Tomas neturi prieštaravimų dėl tavo plano.	Tom has no objection to your plan.
Tòmas paslýdo añt lẽdo ir̃ parkrìto.	Tomas paslydo ant ledo ir parkrito.	Tom slipped on the ice and fell down.
Tù esì optimìstas.	Tu esi optimistas.	You're an optimist.
Tù laikýsies sàvo žõdžio, ar̃ nè?	Tu laikysies savo žodžio, ar ne?	You will keep your word, won't you?
Tù mãtai laĩvą horizònte?	Tu matai laivą horizonte?	Do you see a ship on the horizon?
Tù mė́gsti drambliùs.	Tu mėgsti dramblius.	You like elephants.
Tù nóri pamatýti Prancū̃zišką fìlmą, ar̃ nè?	Tu nori pamatyti Prancūzišką filmą, ar ne?	You want to see a French movie, right?
Vãkar àš girdė́jau tavè kal̃bantį per̃ miegùs.	Vakar aš girdėjau tave kalbantį per miegus.	Yesterday I heard you talking in your sleep.
Visì gyvuliaĩ ỹra lýgūs, tačiaũ kaĩ kuriẽ gyvuliaĩ lygesnì neĩ kitì.	Visi gyvuliai yra lygūs, tačiau kai kurie gyvuliai lygesni nei kiti.	All animals are equal, but some animals are more equal than others.
Vìsos mū́sų pãstangos baĩgėsi nẽsėkme.	Visos mūsų pastangos baigėsi nesėkme.	All our effort ended in failure.
Výrai pradė́jo žygiúoti pirmỹn.	Vyrai pradėjo žygiuoti pirmyn.	The men began to march forward.
Žmogaũs kū́nas mìršta, bèt jõ síela ỹra nemirtìnga.	Žmogaus kūnas miršta, bet jo siela yra nemirtinga.	A man's body dies, but his soul is immortal.
Ãfrika ỹra žmonìjos lopšỹs.	Afrika yra žmonijos lopšys.	Africa is the cradle of humanity.
Àk! Jéi àš bū́čiau turtìnga, àš sáu nusipir̃kčiau nãmą Ispãnijoje.	Ak! Jei aš būčiau turtinga, aš sau nusipirkčiau namą Ispanijoje.	Ah! If I were rich, I'd buy myself a house in Spain.
Àk! Jéi àš bū́čiau turtìngas, àš sáu nusipir̃kčiau nãmą Ispãnijoje.	Ak! Jei aš būčiau turtingas, aš sau nusipirkčiau namą Ispanijoje.	Ah! If I were rich, I'd buy myself a house in Spain.
Ámsterdamas ỹra Olándijos sóstinė.	Amsterdamas yra Olandijos sostinė.	The capital city of the Netherlands is Amsterdam.
Ar̃ gãli pérplaukti per̃ ùpę?	Ar gali perplaukti per upę?	Can you swim across the river?
Ar̃ gavaĩ siuñtinį kurį̃ mẽs táu nùsiuntėme?	Ar gavai siuntinį kurį mes tau nusiuntėme?	Did you get our package we sent you?
Ar̃ Jū̃s mókate rašýti spáusdinimo mašinėlè?	Ar Jūs mokate rašyti spausdinimo mašinėle?	Are you able to type?
Ar̃ užsiiminė́ji kókiu nórs spòrtu?	Ar užsiiminėji kokiu nors sportu?	Do you do any sport?
Àš buvaũ nuė̃jusi į̃ bánką.	Aš buvau nuėjusi į banką.	I've been to the bank.
Àš galiù pérplaukti šią̃ ùpę.	Aš galiu perplaukti šią upę.	I can cross the river by swimming.
Àš įlipaũ per̃ lángą.	Aš įlipau per langą.	I came in through the window.
Àš kurį̃ láiką pabùsiu čià.	Aš kurį laiką pabusiu čia.	I'll stay here for a bit.
Àš mė́gstu pãsakojimus apiẽ méilę.	Aš mėgstu pasakojimus apie meilę.	I like love stories.
Àš nebègeriu píeno sù cùkrumi.	Aš nebegeriu pieno su cukrumi.	I don't drink milk with sugar any more.
Àš nóriu aplankýti Korė́ją.	Aš noriu aplankyti Korėją.	I want to visit Korea.
Àš rezervavaũ staliùką keturíems.	Aš rezervavau staliuką keturiems.	I have booked a table for four.
Àš visái nesimókiau matemãtikos.	Aš visai nesimokiau matematikos.	I didn't study math at all.
Atnèšk mán saũsą rañkšluostį.	Atnešk man sausą rankšluostį.	Bring me a dry towel.
Baĩk el̃gęsis kaĩp vaĩkas.	Baik elgęsis kaip vaikas.	Quit acting like a child.
Daũg europiẽčių nepažį́sta šiuolaikìnės Japònijos.	Daug europiečių nepažįsta šiuolaikinės Japonijos.	Many Europeans do not know modern Japan.
Drugẽlio gyvẽnimas truñka trìs dienàs.	Drugelio gyvenimas trunka tris dienas.	The lifetime of a butterfly is three days.
Dúok kãtei mėsõs.	Duok katei mėsos.	Give the cat some meat.
Galvóju kàd mẽs vìs dár ẽsame Lénkijoje!	Galvoju kad mes vis dar esame Lenkijoje!	I think we are still in Poland!
Gamìnimas ỹra màno slaptà aistrà.	Gaminimas yra mano slapta aistra.	Cooking is my secret passion.
Jám reĩkia skė̃čio.	Jam reikia skėčio.	He needs an umbrella.
Jéi tù nóri šiõ rašìklio, tadà àš táu jį̃ paskõlinsiu.	Jei tu nori šio rašiklio, tada aš tau jį paskolinsiu.	If you want this pen, I will lend it to you.
Jiẽ abù ver̃kė kaĩ jiẽ išgir̃do trãgiškas naujíenas.	Jie abu verkė kai jie išgirdo tragiškas naujienas.	They both cried after hearing the tragic news.
Jiẽ dainãvo chorè.	Jie dainavo chore.	They sang in chorus.
Jiẽ gyvẽna labaĩ gražiamè namè.	Jie gyvena labai gražiame name.	They live in a very beautiful house.
Jiẽ norė́jo pasidarýti vestùvinę núotrauką sù Eĩfelio bókštu fonè.	Jie norėjo pasidaryti vestuvinę nuotrauką su Eifelio bokštu fone.	They wanted a wedding picture in front of the Eiffel Tower.
Jìs ištráukė sàvo nósinę.	Jis ištraukė savo nosinę.	He took out his handkerchief.
Jìs nupjóvė šãką, añt kuriõs pàts sėdė́jo.	Jis nupjovė šaką, ant kurios pats sėdėjo.	He sawed off the branch he was sitting on.
Jìs pabañdė pérplaukti per̃ ùpę.	Jis pabandė perplaukti per upę.	He attempted to swim across the river.
Jìs padarỹs bèt ką̃, kàd uždìrbtų pinigų̃.	Jis padarys bet ką, kad uždirbtų pinigų.	He will do anything to make money.
Jì stõvi priẽ geltóno nãmo.	Ji stovi prie geltono namo.	She's standing next to the yellow house.
Jìs võs išvéngė mirtiẽs.	Jis vos išvengė mirties.	He barely escaped death.
Jõ dukrà skubiaĩ pasìslėpė ùž geltóno nãmo.	Jo dukra skubiai pasislėpė už geltono namo.	His daughter hastily hid behind the yellow house.
Jõs abì ver̃kė kaĩ jõs išgir̃do trãgiškas naujíenas.	Jos abi verkė kai jos išgirdo tragiškas naujienas.	They both cried after hearing the tragic news.
Jõs dainãvo chorè.	Jos dainavo chore.	They sang in chorus.
Jungtìnėse Valstìjose manè dažnaĩ palaĩko kinù.	Jungtinėse Valstijose mane dažnai palaiko kinu.	In the U.S., they often mistake me for a Chinese person.
Kadà ištir̃ps sniẽgas?	Kada ištirps sniegas?	When will the snow melt?
Kaĩ màno dė̃dė vỹko į̃ Amèriką, daũg žmonių̃ atė̃jo į̃ óro úostą išlydė́ti jõ.	Kai mano dėdė vyko į Ameriką, daug žmonių atėjo į oro uostą išlydėti jo.	When my uncle left for America, many people came to see him off at the airport.
Kàs šiuõ metù vỹksta Lénkijoje?	Kas šiuo metu vyksta Lenkijoje?	What's happening now in Poland?
Keliñtą vãlandą išvỹksta traukinỹs į̃ Milãną?	Kelintą valandą išvyksta traukinys į Milaną?	What time does the train for Milan leave?
Kíek pinigų̃ tù tùri paslė̃pęs põ sàvo lóva?	Kiek pinigų tu turi paslėpęs po savo lova?	How much money do you have hidden under your bed?
Kiekvienà šalìs tùri sàvo pãpročius.	Kiekviena šalis turi savo papročius.	Each country has its own customs.
Kodė̃l táu reĩkia naũjo skė̃čio?	Kodėl tau reikia naujo skėčio?	Why do you need a new umbrella?
Kur̃ ỹra kepyklà?	Kur yra kepykla?	Where's the bakery?
Labaĩ atsiprašaũ ùž pavėlãvimą!	Labai atsiprašau už pavėlavimą!	Many apologies for being so late!
Laĩvas nugrim̃zdo į̃ jū́ros dùgną.	Laivas nugrimzdo į jūros dugną.	The ship sank to the bottom of the sea.
Lietùs atgaiviñs šį̃ mẽdį.	Lietus atgaivins šį medį.	The rain will revive this tree.
Mán nepatiñka žmónės kuriẽ lengvaĩ supỹksta.	Man nepatinka žmonės kurie lengvai supyksta.	I don't like people who get angry easily.
Màno mamà niekadà nesìkelia ankstì.	Mano mama niekada nesikelia anksti.	My mother never gets up early.
Màno nãmas ỹra netolì nuõ autobùsų stotẽlės.	Mano namas yra netoli nuo autobusų stotelės.	My house is close to a bus stop.
Màno puodẽlyje dár ỹra šil̃tos arbãtos.	Mano puodelyje dar yra šiltos arbatos.	There's still some warm tea in my cup.
Màno puodẽlyje niẽko nėrà.	Mano puodelyje nieko nėra.	There's nothing in my cup.
Màno tė́vas augìna ryžiùs.	Mano tėvas augina ryžius.	My father grows rice.
Mán sunkù garantúoti tàvo pasisekìmą.	Man sunku garantuoti tavo pasisekimą.	It's hard for me to guarantee your success.
Mažamè puodẽlyje ỹra píeno.	Mažame puodelyje yra pieno.	There's some milk in the small cup.
Mèrė nèverkė.	Merė neverkė.	Mary did not cry.
Mèrė ỹra polìcininkė.	Merė yra policininkė.	Mary is a police officer.
Mergáitė grója fleità.	Mergaitė groja fleita.	A girl is playing the flute.
Mẽs nenorė́jome, kàd Tòmas išvỹktų.	Mes nenorėjome, kad Tomas išvyktų.	We didn't want Tom to leave.
Mìlė jį̃ mýli.	Milė jį myli.	Millie loves him.
Mìlė klaũso mùzikos.	Milė klauso muzikos.	Millie is listening to music.
Mìlė manè mýli.	Milė mane myli.	Millie loves me.
Mìlė neválgo óbuolio.	Milė nevalgo obuolio.	Millie isn't eating an apple.
Mìlė skaĩto sàvo knỹgą.	Milė skaito savo knygą.	Millie is reading her book.
Mìlė tùri kãtę.	Milė turi katę.	Millie has a cat.
Mìlė tùri knỹgą.	Milė turi knygą.	Millie has a book.
Mìlė tùri mė́lynas akìs.	Milė turi mėlynas akis.	Millie has blue eyes.
Mìlė tùri šùnį.	Milė turi šunį.	Millie has a dog.
Mìlė válgo banãną.	Milė valgo bananą.	Millie is eating a banana.
Mìlė válgo óbuolį.	Milė valgo obuolį.	Millie is eating an apple.
Mokinỹs bùvo nùbaustas ùž rū̃kymą.	Mokinys buvo nubaustas už rūkymą.	The student was punished for smoking.
Mótina siùva.	Motina siuva.	The mother sews.
Mū́sų miestè ỹra daũg párkų.	Mūsų mieste yra daug parkų.	There are many parks in our town.
Mū́sų núostabai, jì nuvỹko į̃ Brazìliją vienà.	Mūsų nuostabai, ji nuvyko į Braziliją viena.	To our surprise, she has gone to Brazil alone.
Nè kiekvíenas gãli būtì mẽnininku.	Ne kiekvienas gali būti menininku.	Not everybody can be an artist.
Nepamir̃šk sù savimì pasiim̃ti skė̃čio.	Nepamiršk su savimi pasiimti skėčio.	Don't forget to take an umbrella with you.
Nueĩk pàs kirpė́ją.	Nueik pas kirpėją.	Go to the barbershop.
Olándijos sóstinė vadìnasi Ámsterdamas.	Olandijos sostinė vadinasi Amsterdamas.	The capital city of the Netherlands is Amsterdam.
Pagaliaũ, màno sesuõ susižadė́jo.	Pagaliau, mano sesuo susižadėjo.	Finally, my sister got engaged.
Paũkščiai gíeda.	Paukščiai gieda.	Birds sing.
Pažymė́k teisìngą atsãkymą.	Pažymėk teisingą atsakymą.	Mark the right answer.
Priẽš eidamà miegóti, tùri išsivalýti dantìs.	Prieš eidama miegoti, turi išsivalyti dantis.	You have to brush your teeth before going to sleep!
Radaũ jõs kãtę tuščiamè kambaryjè.	Radau jos katę tuščiame kambaryje.	I found her cat in an empty room.
Šiamè planè nėrà jokių̃ ýdų.	Šiame plane nėra jokių ydų.	This plan has no flaws.
Šì pranešìmo dalìs gãli būtì praléista.	Ši pranešimo dalis gali būti praleista.	This part of the report may be left out.
Šitàs televìzorius tùri dvejų̃ mẽtų garántiją.	Šitas televizorius turi dvejų metų garantiją.	This TV set has a two year guarantee.
Tà dainà mán skam̃ba pažį́stamai.	Ta daina man skamba pažįstamai.	That song sounds familiar to me.
Taĩ bùvo pìrmas kar̃tas, kaĩ àš aplankiaũ muziẽjų.	Tai buvo pirmas kartas, kai aš aplankiau muziejų.	It was the first time that I visited the museum.
Taĩ kãtei reĩkia pagálbos nuliptì nuõ stãlo.	Tai katei reikia pagalbos nulipti nuo stalo.	That cat needs help to climb off a table.
Taĩ ỹra pìrmas kar̃tas kaĩ àš nùsiunčiau Mèrei gėlių̃.	Tai yra pirmas kartas kai aš nusiunčiau Merei gėlių.	This is the first time I've sent flowers to Mary.
Tapýba bùvo didžióji jõ gyvẽnimo méilė.	Tapyba buvo didžioji jo gyvenimo meilė.	Painting was the great love of his life.
Táu pàts laĩkas nueitì pàs kirpė́ją.	Tau pats laikas nueiti pas kirpėją.	It's time you went to the barber's.
Tàvo kãtei reĩkia daugiaũ válgyti.	Tavo katei reikia daugiau valgyti.	Your cat needs to eat more.
Teñ visadà daũg žmonių̃, bèt àš užrezervavaũ staliùką, tàd mùms nėrà kõ jáudintis.	Ten visada daug žmonių, bet aš užrezervavau staliuką, tad mums nėra ko jaudintis.	That place is always crowded, but I reserved a table today, so we don't have to worry.
Tìkslas nebūtinaĩ patéisina príemones.	Tikslas nebūtinai pateisina priemones.	The end does not necessarily justify the means.
Tòmas bùvo susipáiniojęs.	Tomas buvo susipainiojęs.	Tom was confused.
Tòmas jaũ pàbaigė dárbą kurį̃ jám reikė́jo padarýti.	Tomas jau pabaigė darbą kurį jam reikėjo padaryti.	Tom has already finished the work that he needed to do.
Tòmas mẽtė Mèrei vir̃vę.	Tomas metė Merei virvę.	Tom threw Mary a rope.
Tòmas negalė́jo atleistì Mèrei ùž taĩ kàd jì nužùdė jõ tėvùs.	Tomas negalėjo atleisti Merei už tai kad ji nužudė jo tėvus.	Tom couldn't forgive Mary for killing his parents.
Tòmas nusìėmė sàvo márškinius ir̃ į̃mėtė juõs į̃ skalbìmo mašìną.	Tomas nusiėmė savo marškinius ir įmetė juos į skalbimo mašiną.	Tom took off his shirt and threw it into the washing machine.
Tòmas paskam̃bino Mèrei viẽtoj Džòno.	Tomas paskambino Merei vietoj Džono.	Tom called Mary instead of John.
Tòmas pažadė́jo Mèrei kàd jìs niekadà jõs nepalìks.	Tomas pažadėjo Merei kad jis niekada jos nepaliks.	Tom promised Mary that he'd never leave her.
Tòmas pérskaitė láišką Mèrei.	Tomas perskaitė laišką Merei.	Tom read the letter to Mary.
Tòmas sukrizẽno.	Tomas sukrizeno.	Tom chuckled.
Tòmas sù Mèrė ỹra bevéik vienódo ū̃gio.	Tomas su Merė yra beveik vienodo ūgio.	Tom and Mary are about the same height.
Tòmas taĩp pàt mė́gsta slidinė́ti.	Tomas taip pat mėgsta slidinėti.	Tom likes skiing, too.
Tòmas tãpo nekontroliúojamas.	Tomas tapo nekontroliuojamas.	Tom has lost control.
Tòmas tùri bánko są́skaitą Kaimãnų salosè.	Tomas turi banko sąskaitą Kaimanų salose.	Tom has a bank account in the Cayman Islands.
Tòmas ỹra didžiùliame pavõjuje.	Tomas yra didžiuliame pavojuje.	Tom is in great danger.
Tòmas ỹra labaĩ dėkìngas Mèrei ùž vìsą pagálbą.	Tomas yra labai dėkingas Merei už visą pagalbą.	Tom is deeply grateful for all Mary's help.
Tòmas ỹra praktikántas.	Tomas yra praktikantas.	Tom is an intern.
Tòmas žìno, kàd patiñka Mèrei.	Tomas žino, kad patinka Merei.	Tom knows that Mary likes him.
Tù esì ištìžėlis.	Tu esi ištižėlis.	You're a wimp.
Turiù draũgą kuriõ tė́vas ỹra įžymùs pianìstas.	Turiu draugą kurio tėvas yra įžymus pianistas.	I have a friend whose father is a famous pianist.
Visíems augaláms reĩkia vandeñs ir̃ šviesõs.	Visiems augalams reikia vandens ir šviesos.	All plants need water and light.
Vỹšnios ỹra raudónos.	Vyšnios yra raudonos.	Cherries are red.
Žìnoma, kàd tùri vestì, sūnaũ. Kàs táu gamiñs?	Žinoma, kad turi vesti, sūnau. Kas tau gamins?	Of course you have to get married son; who will cook for you?
Žmonìjai pavỹks naudóti branduolìnę ener̃giją taĩkiai.	Žmonijai pavyks naudoti branduolinę energiją taikiai.	Mankind will succeed in using nuclear energy peacefully.
Añt rãšomojo stãlo ỹra žodýnas.	Ant rašomojo stalo yra žodynas.	There is a dictionary on the desk.
Ar̃ baigeĩ megztì tą̃ megztìnį?	Ar baigei megzti tą megztinį?	Have you finished knitting that sweater?
Ar̃ gãlima válgyti žaliàs áustres?	Ar galima valgyti žalias austres?	Can you eat raw oysters?
Ar̃ marsiẽčiai kal̃ba ángliškai?	Ar marsiečiai kalba angliškai?	Do Martians speak English?
Àš esù ìš Bulgãrijos.	Aš esu iš Bulgarijos.	I'm from Bulgaria.
Àš galiù parekomendúoti gẽrą viẽšbutį.	Aš galiu parekomenduoti gerą viešbutį.	I can recommend a good hotel.
Àš išpýliau sàvo kãvą añt kilìmo.	Aš išpyliau savo kavą ant kilimo.	I spilled my coffee on the carpet.
Àš nekenčiù melãgių.	Aš nekenčiu melagių.	I hate liars.
Àš nemė́gstu kẽpto maĩsto.	Aš nemėgstu kepto maisto.	I don't like fried food.
Àš neturiù tùščio puodẽlio.	Aš neturiu tuščio puodelio.	I don't have an empty cup.
Àš padė́siu sàvo mótinai išplautì indùs põ vakariẽnės.	Aš padėsiu savo motinai išplauti indus po vakarienės.	I'll help my mother wash the dishes after supper.
Àš paskõlinau jám sàvo pieštùką.	Aš paskolinau jam savo pieštuką.	I lent my pencil to him.
Àš pràdedu pasiìlgti màno mergìnos.	Aš pradedu pasiilgti mano merginos.	I'm beginning to miss my girlfriend.
Àš visadà norė́jau taptì profesionaliù krepšìnio žaidė́ju.	Aš visada norėjau tapti profesionaliu krepšinio žaidėju.	I've always wanted to be a professional basketball player.
Ãzija ỹra maždaũg kẽturis kartùs didèsnė ùž Euròpą.	Azija yra maždaug keturis kartus didesnė už Europą.	Asia is roughly four times the size of Europe.
Bijaũ žẽmės drebė́jimų.	Bijau žemės drebėjimų.	I'm afraid of earthquakes.
Dárbas bevéik pàbaigtas.	Darbas beveik pabaigtas.	The job is almost finished.
Daržè ỹra gražių̃ gėlių̃.	Darže yra gražių gėlių.	There are pretty flowers in the garden.
Daugiaũ niekadà nebesakýk tõ žõdžio.	Daugiau niekada nebesakyk to žodžio.	Don't say that word ever again.
Dúok mán gãbalą kreidõs.	Duok man gabalą kreidos.	Give me a piece of chalk.
Jám reĩkia rañkšluosčio.	Jam reikia rankšluosčio.	He needs a towel.
Jéi àš pérskaitysiu šią̃ knỹgą dár kar̃tą, àš bū́siu ją̃ pérskaitęs trìs kartùs.	Jei aš perskaitysiu šią knygą dar kartą, aš būsiu ją perskaitęs tris kartus.	If I read this book once more, I shall have read it three times.
Jéi negãli turė́ti vaikų̃, tù visadà galė́tum įsivaĩkinti.	Jei negali turėti vaikų, tu visada galėtum įsivaikinti.	If you can't have children, you could always adopt.
Jéi tù pérskaitysi šią̃ knỹgą dár kar̃tą, bū́si ją̃ pérskaitęs trìs kartùs.	Jei tu perskaitysi šią knygą dar kartą, būsi ją perskaitęs tris kartus.	If you read this book again, you will have read it three times.
Jì bū́tų šokirúota, jéi jì sužinótų rezultatùs.	Ji būtų šokiruota, jei ji sužinotų rezultatus.	Had she known the results, she would have been shocked.
Jì dažnaĩ kalbė́jo apiẽ mū́sų prakeikìmą.	Ji dažnai kalbėjo apie mūsų prakeikimą.	She often spoke about our curse.
Jì išė̃jo nepasãkiusi nė̃ žõdžio.	Ji išėjo nepasakiusi nė žodžio.	She left without saying even a single word.
Jì pamãtė kažką̃ láukiantį jõs priẽ mokỹklos.	Ji pamatė kažką laukiantį jos prie mokyklos.	She saw somebody waiting for her next to the school.
Jì pàneigė, kàd jì ỹra màno mótina.	Ji paneigė, kad ji yra mano motina.	She denied that she's my mother.
Jì sãko kàd tù atsivèsi draugų̃.	Ji sako kad tu atsivesi draugų.	She says you'll bring some friends along.
Jìs daugiaũ nebepasìtiki dãktaru.	Jis daugiau nebepasitiki daktaru.	He doesn't trust the doctor any more.
Jìs girdė́jo jį̃ ver̃kiant vidùrnaktį.	Jis girdėjo jį verkiant vidurnaktį.	He heard him cry at midnight.
Jìs ìšėmė gãbalą kreidõs.	Jis išėmė gabalą kreidos.	He took out a piece of chalk.
Jìs labaĩ suñkiai studijúoja biològiją.	Jis labai sunkiai studijuoja biologiją.	He studies biology very hard.
Jìs nùpiešė tiẽsią lìniją añt síenos.	Jis nupiešė tiesią liniją ant sienos.	He drew a straight line on the wall.
Jìs nužùdė tą̃ vyrìškį.	Jis nužudė tą vyriškį.	He killed that man.
Jìs pagaliaũ išpìldė màno prãšymą.	Jis pagaliau išpildė mano prašymą.	He finally fulfilled my request.
Jìs pripìldė bùtelį vandeniù.	Jis pripildė butelį vandeniu.	He filled the bottle with water.
Jìs sė́di priẽ tùščio stãlo.	Jis sėdi prie tuščio stalo.	He's sitting at an empty table.
Jìs visadà dė̃vi tamsiùs ãkinius.	Jis visada dėvi tamsius akinius.	He always wears dark glasses.
Jõs šùnys bėgiójo põ namùs.	Jos šunys bėgiojo po namus.	Her dogs were running around the house.
Juõkiasi púodas, kàd kãtilas júodas.	Juokiasi puodas, kad katilas juodas.	The pot calls the kettle black.
Kadángi màno mótina ligóta, šiañdien gamiñs maĩstą màno tė̃tis.	Kadangi mano motina ligota, šiandien gamins maistą mano tėtis.	Because my mother is sick, my father will cook today.
Kalbė́ti rãdijuje natūraliaĩ nėrà leñgva.	Kalbėti radijuje natūraliai nėra lengva.	It is not easy to speak naturally on the radio.
Katė̃ mė́gsta gáudyti pelès.	Katė mėgsta gaudyti peles.	The cat loves to chase mice.
Kãtės mė́gsta lakstýti pãskui siū́lų kamuoliukùs.	Katės mėgsta lakstyti paskui siūlų kamuoliukus.	Cats love to run after balls of wool.
Kãtės neė́da banãnų.	Katės neėda bananų.	Cats don't eat bananas.
Keliõnė bùvo várginanti.	Kelionė buvo varginanti.	The trip was exhausting.
Kodė̃l jū̃s nudãžėte šìtą síeną júoda spalvà?	Kodėl jūs nudažėte šitą sieną juoda spalva?	Why did you paint this wall black?
Kodė̃l tù neeinì į̃ mokỹklą sù mumìs?	Kodėl tu neeini į mokyklą su mumis?	Why don't you go to school with us?
Kóks ỹra minimalùs atlýginimas Rùsijoje?	Koks yra minimalus atlyginimas Rusijoje?	What's the minimum salary in Russia?
Krepšìnis ỹra labaĩ smagùs.	Krepšinis yra labai smagus.	Basketball is a lot of fun.
Kurį̃ láiką vénkite kẽpto maĩsto.	Kurį laiką venkite kepto maisto.	Avoid fried foods for a while.
Laukè labaĩ šálta. Péršalsi bè pálto.	Lauke labai šalta. Peršalsi be palto.	It is very cold outside. You'll catch a cold without a coat.
Màno brólis nusipir̃ko elektrìnę gitãrą.	Mano brolis nusipirko elektrinę gitarą.	My brother bought an electric guitar.
Màno dukrà mė́gsta žaistì sù lėlėmìs.	Mano dukra mėgsta žaisti su lėlėmis.	My daughter likes to play with dolls.
Màno senẽlis bùvo nužudýtas Antrãjame pasaulìniame karè.	Mano senelis buvo nužudytas Antrajame pasauliniame kare.	My grandfather was killed in World War II.
Màno žmóna nóri įsivaĩkinti vaĩką.	Mano žmona nori įsivaikinti vaiką.	My wife wants to adopt a child.
Mán reikė́tų vìsos amžinýbės tám kàd vìską paáiškinčiau.	Man reikėtų visos amžinybės tam kad viską paaiškinčiau.	I'd need a whole eternity to explain everything.
Mažaĩ tikė́tina, jóg į̃ mū́sų internètinę svetaĩnę galė́jo įsibráuti hãkeris.	Mažai tikėtina, jog į mūsų internetinę svetainę galėjo įsibrauti hakeris.	It's unlikely that a hacker could get into our website.
Mẽs pripažį́stame jõ tãlentą.	Mes pripažįstame jo talentą.	We appreciate his talent.
Mẽs tùrime kontroliúoti sàvo aistràs.	Mes turime kontroliuoti savo aistras.	We must control our passions.
Móterys turė́tų džiaũgtis bū́damos móterimis, kaĩp džiaũgiasi výrai būdamì výrais.	Moterys turėtų džiaugtis būdamos moterimis, kaip džiaugiasi vyrai būdami vyrais.	Women ought to be as glad to be women as men are to be men.
Nekalbė́k apiẽ žmónes jíems ùž nùgarų.	Nekalbėk apie žmones jiems už nugarų.	Don't talk about people behind their backs.
Nepakeičiamų̃ žmonių̃ nėrà.	Nepakeičiamų žmonių nėra.	Nobody's indispensable.
Nepaléiskite tõ šuñs.	Nepaleiskite to šuns.	Don't release that dog.
Nesikéik ar̃ àš išpláusiu tàvo bùrną sù muilù.	Nesikeik ar aš išplausiu tavo burną su muilu.	Don't curse or I'll wash your mouth out with soap.
Neturė́tum kalbė́ti apiẽ žmónes jíems ùž nùgarų.	Neturėtum kalbėti apie žmones jiems už nugarų.	You shouldn't talk about people behind their backs.
Niekadà nelýgink sàvo žmonõs sù kità móterimi.	Niekada nelygink savo žmonos su kita moterimi.	Never compare your wife to another woman.
